+----------------------------------+-------------------------+-------+------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------+
|               name               |           host          |  port |                  alias                   |                                                                    script                                                                   |
|        ioc-amo-sorensen1         |      ioc-amo-slits      | 30067 |                    ?                     |                               /reg/g/pcds/epics/ioc/amo/Sorensen/R1.0.4/build/iocBoot/ioc-amo-sorensen1/st.cmd                              |
|        ioc-amo-sorensen2         |      ioc-amo-slits      | 30068 |                    ?                     |                               /reg/g/pcds/epics/ioc/amo/Sorensen/R1.0.4/build/iocBoot/ioc-amo-sorensen2/st.cmd                              |
|         ioc-amo-tst-mis          |      ioc-amo-misc01     | 30001 |                    ?                     |                                /reg/neh/home/apra/work/ioc/amo/motProt/current/iocBoot/ioc-amo-tst-mis/st.cmd                               |
|          ioc-amo-uniq1           |       ioc-amo-uniq      | 30538 |                    ?                     |                                 /reg/g/pcds/epics/ioc/amo/unixCam/R1.1.0/build/iocBoot/ioc-amo-uniq1/st.cmd                                 |
|          ioc-amo-uniq2           |       ioc-amo-uniq      | 30026 |                    ?                     |                           /reg/neh/home/bhill/wa2/epics/ioc/amo/edtCam/current/build/iocBoot/ioc-amo-uniq2/st.cmd                           |
|       ioc-amo-usr-acromag        |      ioc-amo-gige01     | 30001 |                    ?                     |                             /reg/g/pcds/epics/ioc/amo/pciAcromag/R1.0.4/build/iocBoot/ioc-amo-usr-acromag/st.cmd                            |
|          ioc-amo-vacuum          |      ioc-amo-vacuum     | 30011 |                    ?                     |                           /reg/g/pcds/package/epics/3.14-dev/ioc/amo/vacuum/current/iocBoot/ioc-amo-vacuum/st.cmd                           |
|          ioc-archstats           |     ctl-kfe-misc-01     | 30020 |                    ?                     |                                                /reg/g/pcds/epics-dev/klauer/archstats/st.cmd                                                |
|          ioc-at1k4-gige          |     ctl-kfe-misc-01     | 39504 |                 imat1k4                  |                                   /reg/g/pcds/epics-dev/aegger/R1.0.0/build/iocBoot/ioc-at1k4-gige/st.cmd                                   |
|        ioc-aux-feh-lcp-02        |       ioc-aux-mon       | 30012 |                    ?                     |                                  /reg/g/pcds/epics/ioc/common/lcp/R1.1.0/iocBoot/ioc-aux-feh-lcp-02/st.cmd                                  |
|        ioc-aux-feh-lcp-03        |       ioc-aux-mon       | 30013 |                    ?                     |                                  /reg/g/pcds/epics/ioc/common/lcp/R1.1.0/iocBoot/ioc-aux-feh-lcp-03/st.cmd                                  |
|        ioc-aux-neh-lcp-01        |       ioc-aux-mon       | 30001 |                    ?                     |                                  /reg/g/pcds/epics/ioc/common/lcp/R1.1.0/iocBoot/ioc-aux-neh-lcp-01/st.cmd                                  |
|        ioc-aux-neh-lcp-02        |       ioc-aux-mon       | 30002 |                    ?                     |                                  /reg/g/pcds/epics/ioc/common/lcp/R1.1.0/iocBoot/ioc-aux-neh-lcp-02/st.cmd                                  |
|        ioc-aux-neh-lcp-03        |       ioc-aux-mon       | 30003 |                    ?                     |                                  /reg/g/pcds/epics/ioc/common/lcp/R1.1.0/iocBoot/ioc-aux-neh-lcp-03/st.cmd                                  |
|        ioc-aux-neh-lcp-04        |       ioc-aux-mon       | 30004 |                    ?                     |                                  /reg/g/pcds/epics/ioc/common/lcp/R1.1.0/iocBoot/ioc-aux-neh-lcp-04/st.cmd                                  |
|        ioc-aux-neh-lcp-05        |       ioc-aux-mon       | 30005 |                    ?                     |                                  /reg/g/pcds/epics/ioc/common/lcp/R1.1.0/iocBoot/ioc-aux-neh-lcp-05/st.cmd                                  |
|          ioc-bhc-peppex          |     ctl-tmo-misc-01     | 35891 |              PEPPEX EK9000               |                             /reg/g/pcds/epics/ioc/tmo/ek9000/R1.0.3/children/build/iocBoot/ioc-bhc-peppex/st.cmd                            |
|        ioc-cam-kfe-zos-01        |      ctl-kfe-cam-02     | 34201 |                    ?                     |                               /reg/g/pcds/epics/ioc/kfe/gigECam/R1.0.1/build/iocBoot/ioc-cam-kfe-zos-01/st.cmd                              |
|          ioc-cam-tmo-07          |     ctl-tmo-misc-01     | 30204 |                    ?                     |                                 /reg/g/pcds/epics/ioc/tmo/gigEcam/R1.0.1/build/iocBoot/ioc-cam-tmo-07/st.cmd                                |
|          ioc-cam-tmo-08          |     ctl-tmo-misc-01     | 30203 |                    ?                     |                                 /reg/g/pcds/epics/ioc/tmo/gigEcam/R1.0.1/build/iocBoot/ioc-cam-tmo-08/st.cmd                                |
|          ioc-cam-tmo-09          |     ctl-tmo-misc-01     | 30205 |                    ?                     |                                 /reg/g/pcds/epics/ioc/tmo/gigEcam/R1.0.1/build/iocBoot/ioc-cam-tmo-09/st.cmd                                |
|          ioc-cam-tmo-10          |     ctl-tmo-misc-01     | 30206 |                    ?                     |                                 /reg/g/pcds/epics/ioc/tmo/gigEcam/R1.0.1/build/iocBoot/ioc-cam-tmo-10/st.cmd                                |
|          ioc-cam-tmo-11          |     ctl-tmo-misc-01     | 30207 |                    ?                     |                                 /reg/g/pcds/epics/ioc/tmo/gigEcam/R1.0.1/build/iocBoot/ioc-cam-tmo-11/st.cmd                                |
|          ioc-cam-tmo-12          |     ctl-tmo-misc-01     | 30212 |                    ?                     |                                 /reg/g/pcds/epics/ioc/tmo/gigEcam/R1.0.1/build/iocBoot/ioc-cam-tmo-12/st.cmd                                |
|          ioc-cam-tmo-13          |     ctl-tmo-misc-01     | 30213 |                    ?                     |                                 /reg/g/pcds/epics/ioc/tmo/gigEcam/R1.0.1/build/iocBoot/ioc-cam-tmo-13/st.cmd                                |
|          ioc-cam-tmo-14          |     ctl-tmo-misc-01     | 30214 |                    ?                     |                                 /reg/g/pcds/epics/ioc/tmo/gigEcam/R1.0.1/build/iocBoot/ioc-cam-tmo-14/st.cmd                                |
|          ioc-cam-tmo-15          |      ctl-tmo-cam-01     | 30215 |                    ?                     |                                 /reg/g/pcds/epics-dev/tongju/tmo/gigEcam/build/iocBoot/ioc-cam-tmo-15/st.cmd                                |
|       ioc-cam-tmo-lamp-01        |     ctl-tmo-misc-01     | 30201 |                    ?                     |                              /reg/g/pcds/epics/ioc/tmo/gigEcam/R1.0.1/build/iocBoot/ioc-cam-tmo-lamp-01/st.cmd                              |
